1	1239	372	614	1136	1938	7.011070
2	1631	490	663	1228	2094	5.751816
3	1947	584	521	965	1645	3.786696
4	2055	617	641	1187	2024	4.414496
5	1825	548	751	1391	2372	5.826613
6	1763	529	617	1143	1950	4.955713
7	1645	494	382	708	1208	3.289902
8	1636	491	566	1049	1788	4.898279
9	1507	452	581	1077	1836	5.462098
10	2158	648	768	1422	2425	5.034843
11	1744	524	369	683	1165	2.992188
12	1480	444	807	1494	2549	7.717342
13	1307	393	590	1092	1863	6.387061
14	2066	620	662	1226	2092	4.537166
15	2385	716	614	1136	1938	3.641851
16	1101	331	612	1133	1933	7.868047
17	1375	413	504	933	1591	5.185792
18	2043	613	675	1251	2134	4.680166
19	1960	588	574	1062	1812	4.141458
20	2000	600	485	898	1532	3.431914
21	1347	404	464	859	1466	4.876902
22	2039	612	811	1503	2563	5.632107
23	1483	445	541	1002	1709	5.166055
24	1828	549	426	788	1345	3.295848
25	1465	440	629	1164	1986	6.076142
26	1663	499	679	1257	2144	5.779854
27	1437	431	475	880	1502	4.682773
28	2759	828	933	1728	2948	4.787349
29	1772	532	653	1209	2063	5.217530
30	1601	481	602	1115	1903	5.324280
