1	227	69	444	822	1401	27.680
2	212	64	559	1035	1766	37.452
3	170	51	394	730	1245	32.967
4	160	48	263	487	830	23.282
5	113	34	345	639	1091	43.303
6	148	45	352	652	1112	33.747
7	283	85	452	837	1428	22.681
8	182	55	486	899	1534	37.924
9	170	51	388	718	1224	32.412
10	155	47	426	789	1346	38.961
11	106	32	435	805	1373	58.231
12	133	40	539	999	1704	57.824
13	70	21	443	820	1398	90.000
14	227	69	462	856	1461	28.848
15	263	79	546	1010	1723	29.377
16	169	51	445	824	1406	37.488
17	302	91	544	1007	1718	25.545
18	105	32	330	611	1041	44.671
19	137	42	318	589	1005	32.895
20	179	54	390	723	1233	30.886
21	41	13	219	405	691	75.824
22	70	21	185	342	584	37.543
23	267	80	651	1206	2057	34.599
24	262	79	594	1100	1877	32.144
25	155	47	389	720	1228	35.521
