1	4	2	13	23	40	48.666667
2	145	44	1330	2463	4202	130.729730
3	116	35	1456	2698	4602	178.983051
4	14	4	129	239	407	137.909091
5	115	35	830	1537	2622	103.035714
6	52	16	435	805	1373	119.172414
7	119	36	1389	2574	4390	165.581818
8	187	56	2620	4854	8280	199.471831
9	65	20	854	1582	2698	186.545455
10	5	2	28	51	86	79.800000
11	88	27	499	925	1577	80.644068
12	39	12	535	990	1688	196.969697
13	122	37	1284	2379	4058	150.019608
14	117	35	1636	3030	5169	198.979592
15	34	11	361	668	1140	151.965517
16	4	2	12	22	37	45.000000
17	91	28	545	1010	1722	85.704918
18	67	20	797	1476	2517	170.857143
19	32	10	433	802	1367	196.296296
20	40	12	431	798	1362	154.029412
21	64	20	521	965	1645	115.882353
22	52	16	721	1335	2277	197.727273
23	107	33	738	1366	2331	97.764706
24	33	10	222	411	701	96.833333
25	89	27	907	1680	2866	144.597015
26	32	10	352	651	1111	159.500000
27	69	21	221	409	697	45.642857
28	82	25	995	1843	3144	172.615385
29	135	41	743	1377	2348	78.276923
30	21	7	200	370	631	138.555556
31	31	10	412	764	1302	194.444444
32	4	2	12	22	37	45.000000
33	20	6	252	467	796	185.666667
34	88	27	799	1480	2525	129.125000
35	44	13	259	479	816	84.625000
36	27	8	350	648	1105	187.500000
37	38	12	513	951	1621	195.238095
38	118	36	719	1332	2272	86.546392
39	27	8	356	659	1125	190.782609
40	55	17	499	924	1576	130.760870
41	51	16	697	1290	2201	195.652174
42	109	33	1456	2698	4602	190.921569
43	117	35	1152	2134	3640	140.122449
44	128	39	1486	2753	4696	165.428571
45	40	12	317	586	999	113.029412
46	4	2	12	22	37	45.000000
47	113	34	423	784	1337	53.103448
48	80	24	1025	1898	3237	183.125000
49	67	20	922	1707	2912	197.674419
50	101	31	1407	2607	4447	197.674419
51	136	41	1813	3358	5728	189.258929
52	50	15	215	397	678	61.675676
53	44	13	375	695	1185	122.875000
54	40	12	552	1021	1742	197.058824
55	94	29	586	1084	1849	88.516667
56	21	7	281	519	886	194.444444
57	21	7	129	238	406	89.166667
58	117	35	1426	2641	4506	173.430769
59	49	15	591	1094	1867	174.219512
60	135	41	1631	3021	5154	171.819277
61	58	18	800	1482	2529	196.666667
62	86	26	911	1687	2878	151.357143
63	57	17	299	554	945	75.062500
64	62	19	853	1581	2696	197.368421
65	87	26	580	1074	1832	94.978261
66	67	20	921	1706	2911	197.580645
67	45	14	427	790	1348	136.000000
68	62	19	853	1581	2696	197.368421
69	71	22	793	1468	2504	158.477273
70	87	26	776	1437	2451	127.109589
71	112	34	737	1366	2330	93.521277
72	131	40	1074	1990	3395	116.279570
73	33	10	348	644	1099	151.933333
74	68	21	768	1422	2425	161.666667
75	69	21	316	586	999	65.411765
76	56	17	527	976	1664	135.037037
77	73	22	991	1835	3129	194.731707
78	4	2	12	22	37	45.000000
79	13	4	117	216	367	137.000000
80	65	20	678	1256	2142	148.054545
81	61	19	772	1430	2440	182.156250
82	49	15	669	1239	2114	197.297297
83	117	35	1295	2398	4091	157.455696
84	103	31	1395	2585	4409	193.674419
85	99	30	1382	2559	4366	198.795181
86	113	34	1330	2463	4201	166.873016
87	80	24	445	824	1406	79.500000
88	61	19	697	1290	2200	164.285714
89	32	10	433	802	1367	196.296296
90	55	17	540	1000	1706	141.526316
91	113	34	1505	2788	4757	188.938462
92	32	10	291	539	919	131.962963
93	101	31	416	770	1313	58.352941
94	80	24	960	1779	3034	171.638889
95	63	19	252	467	797	57.188679
96	52	16	274	508	866	75.136364
97	67	20	629	1164	1986	134.794118
98	9	3	59	110	187	99.250000
99	76	23	562	1041	1776	105.250000
100	55	17	753	1394	2378	197.297297
