1	103	31	366	678	1157	50.795918
2	52	16	282	521	889	77.181818
3	70	21	701	1298	2214	142.500000
4	70	21	299	554	945	60.833333
5	145	44	353	653	1113	34.633333
6	109	33	361	668	1139	47.222222
7	109	33	375	695	1185	49.150000
8	117	35	345	638	1088	41.858974
9	86	26	216	399	681	35.772727
10	92	28	266	492	840	41.232143
11	58	18	388	719	1227	95.384615
12	184	56	494	914	1559	38.028169
13	143	43	469	869	1483	46.511628
14	143	43	427	790	1348	42.272727
15	181	55	518	959	1635	40.700000
16	145	44	472	873	1489	46.324675
17	103	31	301	558	951	41.777778
18	21	7	33	60	102	22.312500
19	3	1	4	7	12	22.000000
20	3	1	4	7	12	22.000000
21	32	10	102	188	321	46.000000
22	99	30	296	547	933	42.465116
23	79	24	1114	2064	3520	202.200000
24	118	36	399	739	1260	48.000000
25	139	42	375	695	1185	38.473684
26	55	17	197	365	622	51.612903
27	98	30	248	459	783	36.084746
28	51	16	246	455	777	69.000000
29	105	32	317	587	1000	42.916667
30	52	16	155	286	487	42.272727
31	159	48	395	732	1249	35.309859
32	233	70	501	927	1581	30.425532
33	201	61	439	813	1387	30.992308
34	280	84	531	983	1677	26.863636
35	253	76	516	955	1628	28.943089
36	137	42	446	826	1410	46.153846
37	146	44	475	880	1501	46.295775
38	177	53	702	1300	2217	56.296296
39	82	25	325	601	1026	56.296296
40	80	24	336	621	1060	59.925926
41	82	25	231	427	729	40.000000
42	112	34	357	660	1126	45.189873
43	111	34	425	787	1342	54.450000
44	117	35	293	542	923	35.531250
45	89	27	407	753	1285	64.805556
46	52	16	163	301	513	44.500000
47	134	40	309	572	976	32.826087
48	69	21	241	445	759	49.696970
49	16	5	112	208	354	101.666667
50	58	18	358	664	1132	88.000000
51	53	16	319	590	1006	85.333333
52	107	33	398	736	1256	52.666667
53	88	27	388	718	1224	62.608696
54	85	26	297	549	936	49.913043
55	86	26	710	1316	2244	118.000000
56	146	44	376	697	1188	36.650000
57	71	22	293	543	925	58.521739
58	69	21	205	379	646	42.272727
59	109	33	275	509	869	36.026667
60	75	23	137	253	431	25.953488
61	135	41	390	722	1232	41.043478
62	203	61	444	823	1403	30.991935
63	177	53	451	834	1423	36.130435
64	106	32	347	643	1096	46.486486
65	75	23	168	312	531	31.959184
66	193	58	527	976	1665	38.853147
67	183	55	384	712	1214	29.814159
68	172	52	388	718	1225	31.972973
69	173	52	407	754	1286	33.341667
70	97	29	221	410	699	32.594203
71	85	26	221	409	698	37.192982
72	29	9	122	225	384	59.666667
73	75	23	749	1387	2366	142.500000
74	3	1	56	104	177	329.333333
75	98	30	300	555	946	43.580645
76	34	11	154	285	485	64.615385
77	69	21	979	1814	3094	202.666667
78	50	15	138	256	436	39.700000
79	50	15	176	326	555	50.500000
80	47	15	109	201	342	32.735294
81	140	42	479	886	1511	48.636364
82	68	21	617	1143	1950	130.000000
83	88	27	210	388	661	33.800000
84	67	20	226	418	712	48.333333
85	3	1	4	7	12	22.000000
86	105	32	315	583	995	42.666667
87	75	23	678	1255	2140	128.888889
88	123	37	447	828	1412	51.682540
89	160	48	489	905	1544	43.333333
90	155	47	427	791	1350	39.052632
91	157	47	404	748	1276	36.652174
92	154	47	432	801	1365	39.816667
93	83	25	254	470	801	43.333333
94	85	26	188	348	594	31.647887
95	136	41	420	777	1326	43.800000
96	100	30	271	502	856	38.490566
97	100	30	271	502	856	38.490566
98	100	30	345	639	1090	49.000000
99	100	30	315	583	994	44.686275
100	141	43	317	588	1002	31.973684
