1	1604	1283	990	1833	3126	5.745509
2	1352	1081	2152	3987	6802	14.831507
3	1385	1108	1136	2105	3591	7.639329
4	1159	927	1227	2274	3878	9.867188
5	1939	1551	1101	2039	3478	5.287449
6	1477	1181	1534	2842	4848	9.676533
7	904	723	1149	2129	3632	11.841542
8	1439	1152	1342	2486	4240	8.683333
9	1515	1212	2038	3775	6439	12.528555
10	2050	1640	1962	3634	6199	8.911565
11	1281	1025	1283	2376	4054	9.328211
12	1975	1580	1845	3417	5830	8.701188
13	1610	1288	1711	3170	5407	9.899743
14	1339	1071	1409	2609	4451	9.801939
15	1937	1550	1710	3168	5404	8.221080
16	575	460	584	1081	1844	9.448549
17	1911	1529	1491	2761	4710	7.263661
18	1461	1169	1336	2476	4223	8.519305
19	1159	927	1256	2326	3968	10.096037
20	1549	1239	1361	2521	4301	8.185603
