1	3133	940	3818	7072	12065	17.260508
2	2189	657	2189	4055	6917	14.159950
3	1798	540	2692	4986	8506	21.202191
4	1798	540	2370	4390	7488	18.665325
5	2645	794	1818	3367	5744	9.731216
6	995	299	1284	2378	4056	18.267470
7	1978	594	1214	2248	3835	8.689394
8	49	15	187	346	591	55.097561
9	4120	1236	5069	9390	16019	17.423980
10	1045	314	1203	2228	3800	16.308989
11	3927	1178	8111	15026	25633	29.253701
12	929	279	1452	2689	4588	22.130323
13	2218	666	3949	7316	12480	25.216333
14	3879	1164	5327	9869	16836	19.451223
15	2999	900	1874	3472	5922	8.848424
16	2234	670	4825	8939	15250	30.598485
17	1373	412	2576	4771	8139	26.565066
18	1507	452	2008	3719	6345	18.876417
19	2211	664	5345	9902	16893	34.244737
20	1984	596	3387	6275	10704	24.179874
