1	680	204	923	1710	2917	19.243243
2	233	70	450	832	1420	27.317073
3	230	69	368	682	1163	22.723404
4	904	272	716	1326	2262	11.217391
5	371	112	498	922	1572	18.993151
6	655	197	606	1122	1915	13.114350
7	285	86	219	405	691	10.873563
8	633	190	553	1025	1748	12.383513
9	548	165	517	957	1633	13.367033
10	453	136	426	788	1344	13.310526
11	418	126	593	1098	1872	20.084906
12	352	106	361	669	1141	14.539749
13	629	189	474	879	1498	10.674584
14	343	103	526	975	1663	21.781513
15	572	172	539	997	1701	13.340000
16	662	199	463	857	1461	9.898039
17	683	205	692	1281	2186	14.339578
18	341	103	453	839	1431	18.812155
19	407	123	255	472	805	8.858209
20	343	103	448	829	1415	18.529412
21	404	121	362	670	1143	12.701887
22	902	271	522	966	1648	8.191489
23	589	177	618	1144	1952	14.870620
24	484	146	569	1053	1796	16.634058
25	416	125	496	918	1566	16.900000
26	428	129	688	1274	2173	22.793103
27	280	84	404	747	1275	20.420513
28	365	110	384	711	1213	14.894273
29	104	31	263	487	830	36.015152
30	260	78	381	705	1202	20.764977
