1	1267	380	960	1778	3033	10.7330
2	2458	738	3227	5979	10199	18.5947
3	1603	481	1700	3150	5373	15.0274
4	1709	513	1734	3212	5480	14.3677
5	5029	1509	4652	8619	14703	13.1027
6	3581	1075	2830	5243	8943	11.1910
7	724	218	1063	1969	3359	20.7980
8	3317	996	2646	4902	8362	11.2969
9	1547	465	1340	2482	4234	12.2651
10	2605	782	3220	5964	10175	17.5076
11	189	57	215	397	677	16.1013
12	1412	424	2783	5156	8795	27.9259
13	2276	683	4831	8949	15266	30.0657
14	1663	499	1827	3385	5775	15.5678
15	2959	888	2762	5117	8728	13.2216
16	2500	750	1772	3283	5601	10.0397
17	3447	1034	5463	10120	17264	22.4465
18	1480	444	1021	1891	3226	9.7683
19	2287	686	3096	5736	9785	19.1800
20	2863	859	3807	7053	12031	18.8368
