1	3133	2506	5805	10755	18347	17.260508
2	2189	1752	3328	6166	10519	14.159950
3	1798	1439	4093	7582	12935	21.202191
4	1798	1439	3603	6675	11387	18.665325
5	2645	2116	2764	5120	8735	9.731216
6	995	796	1952	3616	6168	18.267470
7	1978	1583	1846	3419	5832	8.689394
8	49	39	284	527	898	55.097561
9	4120	3296	7708	14280	24360	17.423980
10	1045	836	1829	3388	5779	16.308989
11	3927	3142	12334	22850	38981	29.253701
12	929	744	2208	4089	6976	22.130323
13	2218	1775	6005	11125	18978	25.216333
14	3879	3103	8101	15008	25602	19.451223
15	2999	2400	2850	5279	9005	8.848424
16	2234	1787	7338	13594	23190	30.598485
17	1373	1099	3916	7255	12377	26.565066
18	1507	1205	3053	5656	9648	18.876417
19	2211	1769	8128	15058	25689	34.244737
20	1984	1587	5151	9542	16278	24.179874
