1	17	6	139	257	438	116.714286
2	7	2	10	19	31	23.000000
3	7	2	10	19	31	23.000000
4	7	2	10	19	31	23.000000
5	7	2	10	19	31	23.000000
6	10	3	25	45	76	35.444444
7	7	2	10	19	31	23.000000
8	7	2	10	19	31	23.000000
9	11	4	90	167	285	118.000000
10	11	4	90	167	285	118.000000
11	7	2	10	19	31	23.000000
12	10	3	17	32	54	24.888889
13	7	2	10	19	31	23.000000
14	10	3	62	114	194	90.333333
15	10	3	78	144	245	114.000000
16	7	2	10	19	31	23.000000
17	10	3	27	50	85	39.333333
18	7	2	10	19	31	23.000000
19	7	2	10	19	31	23.000000
20	10	3	34	62	105	49.000000
21	7	2	10	19	31	23.000000
22	7	2	10	19	31	23.000000
23	7	2	10	19	31	23.000000
24	21	7	35	64	109	23.800000
25	38	12	267	494	842	101.315789
26	41	13	207	383	652	71.578947
27	20	6	175	324	553	128.888889
28	20	6	175	324	553	128.888889
29	7	2	10	19	31	23.000000
30	7	2	10	19	31	23.000000
31	7	2	19	35	60	44.166667
32	7	2	78	144	246	183.333333
33	7	2	10	19	31	23.000000
34	7	2	10	19	31	23.000000
35	7	2	10	19	31	23.000000
36	7	2	10	19	31	23.000000
37	7	2	10	19	31	23.000000
38	10	3	77	142	242	112.888889
39	10	3	88	162	277	128.888889
40	31	10	303	562	958	143.000000
41	17	6	110	203	347	92.333333
42	7	2	10	19	31	23.000000
43	7	2	10	19	31	23.000000
44	14	4	46	85	144	48.750000
45	14	4	95	176	300	101.666667
46	16	5	61	112	190	54.555556
47	7	2	10	19	31	23.000000
48	7	2	10	19	31	23.000000
49	7	2	10	19	31	23.000000
50	7	2	48	89	151	112.500000
51	11	4	55	102	174	71.900000
52	7	2	10	19	31	23.000000
53	7	2	10	19	31	23.000000
54	7	2	10	19	31	23.000000
55	14	4	95	175	298	100.916667
56	7	2	10	19	31	23.000000
57	10	3	88	162	277	128.888889
58	7	2	10	19	31	23.000000
59	20	6	88	163	278	64.777778
60	10	3	88	162	277	128.888889
61	7	2	10	19	31	23.000000
62	7	2	10	19	31	23.000000
63	7	2	10	19	31	23.000000
64	7	2	10	19	31	23.000000
65	7	2	10	19	31	23.000000
66	27	8	114	212	361	61.133333
67	7	2	10	19	31	23.000000
68	7	2	10	19	31	23.000000
69	27	8	112	208	354	59.944444
70	33	10	270	501	854	118.000000
71	10	3	25	45	77	35.666667
72	7	2	10	19	31	23.000000
73	7	2	10	19	31	23.000000
74	10	3	21	38	64	29.777778
75	10	3	52	95	162	75.444444
76	20	6	175	324	553	128.888889
77	16	5	142	264	449	128.888889
78	7	2	10	19	31	23.000000
79	20	6	135	250	426	99.411765
80	8	3	19	35	59	36.571429
81	10	3	63	116	197	91.666667
82	16	5	131	242	413	118.500000
83	7	2	10	19	31	23.000000
84	7	2	10	19	31	23.000000
85	10	3	35	64	109	50.777778
86	10	3	88	162	277	128.888889
87	7	2	10	19	31	23.000000
88	7	2	10	19	31	23.000000
89	7	2	10	19	31	23.000000
90	7	2	10	19	31	23.000000
91	7	2	10	19	31	23.000000
92	7	2	10	19	31	23.000000
93	10	3	32	59	100	46.666667
94	10	3	37	68	115	53.666667
95	7	2	10	19	31	23.000000
96	10	3	55	102	173	80.444444
97	11	4	34	63	106	43.900000
98	7	2	10	19	31	23.000000
99	10	3	55	102	174	81.000000
100	7	2	78	144	246	183.333333
