1	1604	481	651	1205	2056	5.745509
2	1352	406	1416	2622	4473	14.831507
3	1385	416	747	1384	2361	7.639329
4	1159	348	807	1495	2550	9.867188
5	1939	582	724	1341	2287	5.287449
6	1477	443	1009	1869	3188	9.676533
7	904	272	756	1400	2388	11.841542
8	1439	432	883	1635	2789	8.683333
9	1515	455	1340	2482	4235	12.528555
10	2050	615	1290	2390	4077	8.911565
11	1281	385	844	1563	2666	9.328211
12	1975	593	1213	2247	3834	8.701188
13	1610	483	1125	2084	3556	9.899743
14	1339	402	927	1716	2927	9.801939
15	1937	582	1125	2083	3554	8.221080
16	575	173	384	711	1213	9.448549
17	1911	574	980	1816	3097	7.263661
18	1461	439	879	1628	2777	8.519305
19	1159	348	826	1530	2610	10.096037
20	1549	465	895	1658	2828	8.185603
