1	825	660	823	1525	2601	9.296296
2	2019	1615	1931	3577	6102	8.908009
3	1121	897	929	1720	2934	7.711648
4	1751	1401	2324	4305	7344	12.358566
5	1324	1059	1054	1952	3330	7.412500
6	878	702	1128	2090	3565	11.974961
7	1017	814	710	1315	2243	6.501701
8	1898	1518	1586	2938	5012	7.784389
9	1175	940	905	1677	2860	7.172859
10	1291	1033	1417	2624	4477	10.224966
11	1528	1223	1152	2134	3640	7.019940
12	1600	1280	1023	1894	3232	5.951941
13	1149	919	910	1686	2876	7.378933
14	783	626	900	1667	2843	10.705160
15	1377	1102	1842	3413	5821	12.461431
16	1246	997	1391	2577	4397	10.400000
17	1579	1263	903	1672	2853	5.325988
18	1594	1275	1282	2375	4051	7.489196
19	1394	1115	1175	2177	3713	7.851979
20	2024	1619	1672	3098	5285	7.695833
