1	1696	509	531	984	1678	4.432196
2	1533	460	362	670	1142	3.337772
3	1660	498	498	922	1573	4.246485
4	1833	550	554	1027	1751	4.280769
5	2097	629	364	674	1150	2.457062
6	1546	464	396	734	1251	3.625455
7	1085	326	511	946	1613	6.662531
8	1427	429	522	967	1650	5.179518
9	1119	336	407	753	1285	5.145357
10	1125	338	233	431	734	2.925035
11	1460	438	548	1014	1730	5.310989
12	1693	508	372	689	1175	3.110193
13	1481	445	520	963	1642	4.967404
14	1420	426	443	820	1398	4.412253
15	1826	548	473	876	1494	3.666417
16	946	284	355	657	1120	5.305085
17	1575	473	496	918	1566	4.456929
18	1763	529	651	1206	2057	5.226351
19	1687	506	623	1154	1969	5.231481
20	2008	603	586	1084	1849	4.126984
21	3441	1033	1042	1930	3292	4.286871
22	1156	347	465	861	1469	5.693475
23	2056	617	701	1299	2215	4.827500
24	1570	471	429	794	1355	3.866604
25	1161	349	542	1004	1713	6.613569
26	1127	339	354	655	1118	4.443107
27	2407	722	579	1073	1830	3.406695
28	2409	723	612	1133	1933	3.594658
29	1526	458	400	740	1262	3.706682
30	1024	308	482	893	1523	6.664411
