1	22	18	289	536	914	124.571
2	32	25	592	1095	1868	176.417
3	10	8	147	273	465	142.500
4	21	17	277	512	873	126.000
5	14	11	648	1199	2045	456.500
6	14	11	138	254	434	96.667
7	16	13	60	111	188	35.500
8	34	27	456	844	1440	126.217
9	25	20	428	793	1353	166.000
10	26	21	452	838	1429	167.000
11	27	22	404	749	1277	142.500
12	11	9	403	745	1271	346.667
13	10	8	47	87	149	45.444
14	44	35	355	658	1121	76.452
15	16	13	397	736	1255	236.889
16	26	21	287	531	906	105.900
17	41	33	587	1088	1855	133.938
18	27	22	392	726	1237	138.063
19	10	8	37	67	115	35.000
20	19	15	331	614	1046	171.200
21	20	16	330	612	1043	160.000
22	10	8	37	67	115	35.000
23	14	11	75	139	236	52.571
24	32	25	702	1300	2217	209.333
25	39	31	408	756	1289	98.857
