1	910	728	1440	2668	4551	14.741525
2	1531	1225	1719	3183	5430	10.457481
3	1451	1161	1434	2657	4532	9.202881
4	1676	1341	1308	2423	4132	7.267857
5	1075	860	1641	3040	5185	14.224964
6	1551	1241	1561	2892	4933	9.373724
7	1574	1259	2579	4777	8149	15.261787
8	1167	934	1688	3128	5335	13.477333
9	1017	814	932	1726	2944	8.532927
10	1489	1191	2045	3788	6462	12.796143
11	1558	1247	2291	4244	7240	13.695967
12	1317	1054	1889	3499	5969	13.360520
13	1095	876	1650	3057	5215	14.040562
14	1249	999	1433	2654	4527	10.688264
15	1840	1472	2116	3920	6687	10.709808
16	2084	1667	1666	3087	5266	7.447679
17	1281	1025	2390	4428	7553	17.380952
18	1419	1135	1836	3400	5800	12.049123
19	1121	897	1612	2985	5093	13.387435
20	2177	1742	1892	3504	5977	8.090231
