1	146	44	288	533	909	28.033
2	116	35	245	454	774	30.103
3	135	41	313	580	989	32.965
4	148	45	291	539	920	27.903
5	88	27	206	381	650	33.243
6	112	34	240	445	758	30.426
7	112	34	240	445	758	30.426
8	112	34	240	445	758	30.426
9	112	34	240	445	758	30.426
10	202	61	368	681	1161	25.799
11	202	61	368	681	1161	25.799
12	202	61	368	681	1161	25.799
13	202	61	368	681	1161	25.799
14	202	61	368	681	1161	25.799
15	202	61	368	681	1161	25.799
16	202	61	368	681	1161	25.799
17	202	61	368	681	1161	25.799
18	202	61	368	681	1161	25.799
19	148	45	291	539	920	27.903
20	148	45	291	539	920	27.903
21	148	45	291	539	920	27.903
22	135	41	273	505	860	28.673
23	116	35	245	454	774	30.103
24	65	20	174	321	547	37.818
25	89	27	208	385	656	33.067
