1	1625	1300	968	1793	3058	5.545213
2	1867	1493	798	1477	2520	3.978102
3	1630	1304	907	1681	2867	5.183234
4	1263	1010	1093	2024	3453	8.059050
5	1660	1328	1115	2064	3521	6.251613
6	1667	1334	991	1835	3131	5.533790
7	2887	2309	1684	3119	5321	5.432032
8	1021	817	852	1577	2691	7.771654
9	1835	1468	922	1708	2913	4.676775
10	1387	1109	887	1643	2802	5.956055
11	2141	1713	883	1636	2791	3.840727
12	1546	1237	1325	2455	4188	7.982888
13	1264	1011	769	1424	2430	5.664377
14	2560	2048	1398	2589	4416	5.083558
15	1291	1033	1343	2487	4243	9.690571
16	1486	1189	763	1413	2409	4.778047
17	1750	1400	1121	2077	3543	5.965854
18	1193	955	1027	1903	3245	8.015924
19	2009	1608	1078	1997	3407	4.996793
20	1999	1599	1472	2726	4651	6.858398
21	1598	1278	925	1714	2923	5.391638
22	1778	1422	1260	2333	3980	6.598266
23	1960	1568	637	1179	2011	3.022853
24	1520	1216	745	1379	2352	4.561851
25	1454	1163	1057	1957	3339	6.768844
26	1749	1399	1074	1989	3392	5.716522
27	1575	1260	848	1571	2680	5.015436
28	2231	1785	1270	2352	4013	5.299942
29	2201	1761	1413	2617	4464	5.975552
30	2017	1613	1163	2155	3675	5.371385
