1	1258	1007	498	921	1572	3.6810
2	2063	1651	670	1241	2117	3.0239
3	1797	1438	639	1183	2018	3.3101
4	1879	1503	797	1476	2518	3.9504
5	2360	1888	730	1351	2305	2.8780
6	986	789	289	535	912	2.7263
7	1330	1064	619	1147	1956	4.3345
8	1547	1238	607	1125	1919	3.6544
9	1415	1132	592	1097	1870	3.8947
10	1777	1421	632	1171	1997	3.3123
11	1912	1530	879	1629	2778	4.2816
12	1150	920	875	1621	2764	7.0845
13	1004	803	569	1054	1798	5.2788
14	1021	817	455	842	1436	4.1475
15	1415	1132	375	694	1183	2.4632
16	934	747	522	967	1650	5.2059
17	2144	1715	576	1066	1819	2.5000
18	1163	931	582	1078	1839	4.6596
19	1217	974	447	828	1412	3.4189
20	1234	987	538	996	1699	4.0578
21	1688	1350	680	1260	2148	3.7512
22	1552	1242	722	1338	2282	4.3330
23	1275	1020	474	878	1497	3.4596
24	2110	1688	662	1227	2093	2.9224
25	2331	1865	780	1445	2464	3.1152
26	2266	1813	801	1484	2531	3.2916
27	1042	834	579	1073	1830	5.1758
28	971	777	838	1552	2647	8.0325
29	2041	1633	861	1594	2719	3.9271
30	1886	1509	756	1400	2387	3.7306
