1	1155	347	364	674	1150	4.463104
2	1078	324	480	888	1515	6.296623
3	826	248	418	775	1321	7.169734
4	1250	375	545	1010	1723	6.177741
5	1009	303	595	1102	1879	8.349711
6	667	200	361	669	1140	7.670077
7	1377	413	451	836	1426	4.639413
8	1493	448	678	1256	2142	6.426966
9	1456	437	715	1323	2257	6.946886
10	1304	391	570	1055	1800	6.187105
11	1226	368	576	1067	1820	6.654428
12	1053	316	649	1201	2049	8.722857
13	1223	367	491	909	1551	5.681992
14	891	268	435	805	1373	6.905797
15	1855	557	877	1624	2770	6.692893
16	1477	443	698	1293	2206	6.694611
17	1490	447	741	1373	2342	7.044554
18	1583	475	623	1153	1967	5.565878
19	980	294	677	1254	2139	9.784483
20	1642	493	735	1361	2322	6.337638
