1	1625	488	637	1179	2011	5.545213
2	1867	560	525	972	1657	3.978102
3	1630	489	597	1105	1885	5.183234
4	1263	379	719	1331	2271	8.059050
5	1660	498	733	1358	2316	6.251613
6	1667	501	652	1207	2059	5.533790
7	2887	866	1107	2051	3499	5.432032
8	1021	307	560	1037	1770	7.771654
9	1835	551	606	1123	1915	4.676775
10	1387	416	583	1080	1843	5.956055
11	2141	643	581	1076	1835	3.840727
12	1546	464	872	1615	2754	7.982888
13	1264	380	506	937	1598	5.664377
14	2560	768	919	1703	2904	5.083558
15	1291	388	883	1636	2790	9.690571
16	1486	446	502	929	1585	4.778047
17	1750	525	738	1366	2330	5.965854
18	1193	358	676	1251	2134	8.015924
19	2009	603	709	1314	2241	4.996793
20	1999	600	968	1793	3059	6.858398
21	1598	480	609	1127	1922	5.391638
22	1778	534	829	1534	2617	6.598266
23	1960	588	419	775	1322	3.022853
24	1520	456	490	907	1547	4.561851
25	1454	436	695	1287	2196	6.768844
26	1749	525	706	1308	2231	5.716522
27	1575	473	558	1033	1763	5.015436
28	2231	670	835	1547	2639	5.299942
29	2201	661	929	1721	2935	5.975552
30	2017	605	765	1417	2417	5.371385
