1	1871	1497	531	983	1676	2.639837
2	2141	1713	868	1608	2743	3.774964
3	2480	1984	833	1542	2631	3.126582
4	1300	1040	564	1044	1780	4.035632
5	1138	911	739	1368	2334	6.044643
6	1967	1574	767	1420	2423	3.629239
7	791	633	559	1035	1765	6.575139
8	1547	1238	952	1764	3009	5.731680
9	1865	1492	820	1519	2590	4.092498
10	1504	1203	983	1822	3107	6.088381
11	1738	1391	783	1450	2473	4.193750
12	1502	1201	956	1770	3019	5.925659
13	1483	1186	638	1182	2016	4.007813
14	1767	1414	878	1626	2773	4.625289
15	1743	1394	909	1683	2872	4.855422
16	3061	2449	1090	2019	3444	3.315996
17	2044	1635	907	1681	2867	4.132850
18	2605	2084	1210	2241	3823	4.325409
19	1333	1066	524	971	1656	3.662192
20	1297	1037	619	1147	1956	4.446118
21	2020	1616	1014	1878	3204	4.674419
22	1624	1299	1066	1975	3369	6.113660
23	1119	895	983	1821	3107	8.183439
24	2038	1631	1159	2148	3663	5.296828
25	2422	1938	809	1498	2555	3.108654
26	2740	2192	1763	3266	5571	5.991162
27	1727	1382	786	1455	2482	4.234190
28	1627	1301	665	1232	2101	3.806366
29	1042	834	759	1406	2398	6.781250
30	1511	1209	884	1637	2793	5.446125
