1	1696	1357	807	1496	2551	4.432196
2	1533	1226	550	1018	1736	3.337772
3	1660	1328	757	1402	2392	4.246485
4	1833	1466	843	1561	2663	4.280769
5	2097	1678	554	1025	1749	2.457062
6	1546	1237	602	1115	1902	3.625455
7	1085	868	777	1438	2453	6.662531
8	1427	1142	794	1471	2508	5.179518
9	1119	895	618	1145	1953	5.145357
10	1125	900	354	655	1117	2.925035
11	1460	1168	833	1542	2631	5.310989
12	1693	1354	566	1047	1786	3.110193
13	1481	1185	790	1464	2497	4.967404
14	1420	1136	673	1247	2126	4.412253
15	1826	1461	719	1332	2272	3.666417
16	946	757	539	998	1703	5.305085
17	1575	1260	754	1396	2382	4.456929
18	1763	1411	990	1833	3127	5.226351
19	1687	1349	948	1755	2994	5.231481
20	2008	1607	890	1649	2812	4.126984
21	3441	2753	1584	2934	5006	4.286871
22	1156	925	707	1309	2233	5.693475
23	2056	1645	1066	1975	3368	4.827500
24	1570	1256	652	1208	2060	3.866604
25	1161	929	825	1527	2605	6.613569
26	1127	902	538	996	1700	4.443107
27	2407	1925	881	1631	2782	3.406695
28	2409	1927	930	1723	2939	3.594658
29	1526	1221	608	1125	1919	3.706682
30	1024	819	733	1358	2316	6.664411
