1	33	10	180	333	568	78.5000
2	34	11	242	447	763	101.6667
3	7	2	11	19	33	24.0000
4	32	10	238	441	752	108.0000
5	34	11	270	499	851	113.4444
6	28	9	176	325	555	90.0000
7	7	2	11	19	33	24.0000
8	8	3	49	91	154	95.7143
9	7	2	11	19	33	24.0000
10	23	7	383	709	1209	237.5000
11	58	18	409	757	1291	100.4333
12	19	6	204	377	643	160.0000
13	7	2	11	19	33	24.0000
14	68	21	286	530	904	60.2381
15	34	11	185	342	583	77.6471
16	20	6	74	136	232	54.0000
17	27	8	241	446	760	128.8889
18	17	6	153	284	484	128.8889
19	59	18	536	992	1692	128.8889
20	92	28	344	637	1086	53.3333
21	25	8	311	576	982	183.3333
22	26	8	75	139	237	42.1333
23	7	2	11	19	33	24.0000
24	8	3	43	80	136	84.1429
25	7	2	11	19	33	24.0000
26	20	6	190	351	599	139.7143
27	7	2	11	19	33	24.0000
28	43	13	142	264	449	47.8750
29	25	8	272	503	857	160.0000
30	67	20	627	1161	1980	134.4286
31	8	3	37	68	116	71.7143
32	7	2	11	19	33	24.0000
33	19	6	104	192	327	81.2500
34	63	19	562	1041	1776	127.5000
35	13	4	77	142	242	90.3333
36	7	2	11	19	33	24.0000
37	40	12	364	674	1149	130.0000
38	17	6	168	312	531	141.5714
39	7	2	11	19	33	24.0000
40	7	2	60	111	189	141.0000
41	7	2	11	19	33	24.0000
42	7	2	11	19	33	24.0000
43	7	2	11	19	33	24.0000
44	7	2	11	19	33	24.0000
45	59	18	307	568	969	73.7727
46	8	3	21	39	65	40.4286
47	20	6	56	104	176	41.0667
48	17	6	148	274	468	124.5714
49	7	2	11	19	33	24.0000
50	7	2	78	144	246	183.3333
51	53	16	116	215	366	31.0000
52	7	2	11	19	33	24.0000
53	31	10	226	419	715	106.6667
54	7	2	11	19	33	24.0000
55	31	10	149	275	469	69.9333
56	43	13	130	240	409	43.5882
57	7	2	11	19	33	24.0000
58	49	15	247	458	781	72.8500
59	50	15	346	641	1092	99.4516
60	7	2	11	19	33	24.0000
61	10	3	53	98	167	77.5556
62	35	11	294	545	929	119.5000
63	33	10	95	175	298	41.1429
64	10	3	41	75	127	59.1111
65	32	10	155	287	490	70.2500
66	16	5	53	97	165	47.2222
67	7	2	11	19	33	24.0000
68	67	20	149	277	471	31.9722
69	8	3	82	151	258	160.0000
70	7	2	11	19	33	24.0000
71	27	8	230	426	727	123.2857
72	7	2	11	19	33	24.0000
73	19	6	144	267	455	113.2500
74	20	6	175	324	553	128.8889
75	7	2	11	19	33	24.0000
76	19	6	182	336	573	142.5000
77	7	2	11	19	33	24.0000
78	20	6	54	99	169	39.4118
79	17	6	45	83	142	37.6667
80	53	16	215	398	678	57.5217
81	27	8	266	493	840	142.5000
82	39	12	357	661	1127	131.4286
83	57	17	437	809	1381	109.6429
84	7	2	11	19	33	24.0000
85	7	2	11	19	33	24.0000
86	15	5	102	188	321	99.7692
87	17	6	72	133	227	60.2857
88	17	6	190	352	600	160.0000
89	8	3	82	151	258	160.0000
90	7	2	11	19	33	24.0000
91	7	2	11	19	33	24.0000
92	62	19	105	193	330	24.1071
93	33	10	112	207	353	48.8125
94	10	3	45	83	140	65.3333
95	7	2	11	19	33	24.0000
96	7	2	11	19	33	24.0000
97	28	9	149	275	470	76.1538
98	8	3	52	97	165	102.1429
99	51	16	272	504	859	76.2941
100	17	6	111	205	349	92.9333
