1	81	25	416	771	1314	73.224
2	85	26	443	820	1399	74.583
3	16	5	100	184	314	90.000
4	32	10	182	337	575	82.550
5	55	17	352	651	1110	92.083
6	51	16	277	513	874	77.700
7	35	11	431	799	1362	175.333
8	43	13	317	587	1002	106.810
9	40	12	201	371	633	71.579
10	28	9	247	458	781	126.722
11	22	7	778	1442	2459	510.000
12	62	19	375	695	1186	86.778
13	53	16	368	681	1162	98.583
14	62	19	381	706	1204	88.152
15	58	18	389	721	1230	95.629
16	40	12	184	340	579	65.448
17	67	20	329	608	1038	70.421
18	29	9	345	638	1088	169.222
19	16	5	132	244	416	119.250
20	51	16	338	626	1067	94.833
21	43	13	314	581	990	105.571
22	29	9	340	629	1073	166.857
23	55	17	242	447	762	63.206
24	62	19	284	526	897	65.622
25	29	9	344	638	1087	169.100
