1	1179	943	5273	9769	16666	41.672431
2	2683	2146	7863	14566	24849	27.300984
3	2480	1984	10522	19493	33254	39.523161
4	2583	2066	3100	5743	9797	11.177815
5	1623	1298	6139	11373	19401	35.235572
6	2579	2064	8385	15534	26500	30.279070
7	2873	2299	8591	15916	27151	27.848665
8	4162	3330	10640	19711	33626	23.808646
9	2774	2219	8932	16547	28227	29.992354
10	763	610	2615	4844	8263	31.949686
11	2349	1879	7703	14271	24345	30.545965
12	1838	1470	3626	6717	11459	18.378218
13	2260	1808	9938	18410	31407	40.955801
14	1523	1219	5740	10634	18140	35.100787
15	2493	1994	10043	18606	31740	37.524361
16	1540	1232	4845	8975	15310	29.301527
17	3519	2815	8476	15703	26788	22.434168
18	1508	1206	6057	11220	19141	37.420256
19	3398	2718	13841	25641	43743	37.941092
20	1526	1221	4962	9192	15681	30.294025
