1	1724	1379	1932	3579	6106	10.440299
2	1571	1257	1244	2304	3931	7.372434
3	1421	1137	1133	2099	3580	7.423077
4	1574	1259	1563	2894	4937	9.246681
5	1396	1117	1453	2692	4592	9.694190
6	1694	1355	1619	3000	5117	8.903761
7	875	700	1023	1895	3232	10.884021
8	1412	1129	1309	2425	4136	8.634890
9	1346	1077	908	1682	2870	6.284689
10	1499	1200	991	1835	3130	6.152194
11	874	699	883	1635	2788	9.402985
12	2690	2152	1468	2720	4639	5.082661
13	1642	1314	1118	2071	3532	6.339795
14	884	707	1306	2419	4127	13.767486
15	1792	1434	1822	3374	5756	9.465798
16	1528	1223	1086	2012	3431	6.618182
17	2014	1611	1355	2511	4283	6.266722
18	1615	1292	1017	1884	3214	5.866315
19	1960	1568	1630	3019	5151	7.744292
20	1346	1077	1570	2909	4962	10.868735
