1	20	16	401	742	1265	194.117647
2	10	8	195	361	616	188.888889
3	7	5	12	22	37	18.000000
4	11	9	124	229	391	106.500000
5	8	6	109	201	343	140.142857
6	7	5	12	22	37	18.000000
7	8	6	31	56	96	39.000000
8	19	15	244	451	769	125.857143
9	8	6	144	266	454	185.714286
10	7	5	12	22	37	18.000000
11	7	5	12	22	37	18.000000
12	7	5	12	22	37	18.000000
13	7	5	12	22	37	18.000000
14	17	14	187	346	590	103.400000
15	19	15	374	693	1181	193.333333
16	7	5	12	22	37	18.000000
17	7	5	12	22	37	18.000000
18	7	5	12	23	38	18.500000
19	10	8	195	361	616	188.888889
20	10	8	195	361	616	188.888889
21	9	7	110	203	347	121.375000
22	7	5	12	22	37	18.000000
23	16	13	167	309	527	99.428571
24	8	6	132	245	417	170.571429
25	7	5	12	22	37	18.000000
26	8	6	17	31	53	21.285714
27	31	25	482	893	1524	149.600000
28	8	6	99	184	313	128.000000
29	7	5	12	22	37	18.000000
30	31	25	425	786	1341	131.666667
31	7	5	12	22	37	18.000000
32	8	6	93	172	293	119.857143
33	7	5	12	22	37	18.000000
34	7	5	12	22	37	18.000000
35	19	15	100	185	315	51.500000
36	11	9	221	409	697	190.000000
37	10	8	192	355	606	185.714286
38	19	15	269	498	849	138.937500
39	10	8	52	96	163	49.777778
40	7	5	12	22	37	18.000000
41	7	5	39	73	123	60.333333
42	7	5	12	22	37	18.000000
43	10	8	176	326	556	170.555556
44	7	5	12	22	37	18.000000
45	7	5	12	22	37	18.000000
46	8	6	53	98	166	67.857143
47	16	13	312	577	984	185.714286
48	7	5	61	113	193	94.333333
49	8	6	124	229	391	159.857143
50	20	16	184	341	581	89.111111
51	10	8	100	184	314	96.111111
52	10	8	195	361	616	188.888889
53	9	7	170	314	535	187.500000
54	7	5	12	22	37	18.000000
55	7	5	12	22	37	18.000000
56	11	9	29	54	91	24.700000
57	9	7	63	116	198	69.250000
58	9	7	170	314	535	187.500000
59	10	8	194	359	611	187.500000
60	10	8	195	361	616	188.888889
61	19	15	262	485	827	135.312500
62	7	5	12	22	37	18.000000
63	7	5	12	22	37	18.000000
64	8	6	86	159	272	111.000000
65	7	5	12	22	37	18.000000
66	7	5	12	22	37	18.000000
67	7	5	12	22	37	18.000000
68	7	5	12	22	37	18.000000
69	9	7	154	284	484	169.750000
70	7	5	12	22	37	18.000000
71	16	13	216	400	683	128.857143
72	11	9	196	362	617	168.300000
73	19	15	85	156	266	43.500000
74	7	5	119	219	374	183.333333
75	8	6	144	266	454	185.714286
76	7	5	12	22	37	18.000000
77	7	5	12	22	37	18.000000
78	9	7	101	187	318	111.500000
79	9	7	170	314	535	187.500000
80	9	7	170	314	535	187.500000
81	7	5	12	22	37	18.000000
82	7	5	12	22	37	18.000000
83	10	8	165	305	521	159.666667
84	20	16	238	440	751	115.176471
85	20	16	401	742	1265	194.117647
86	7	5	12	22	37	18.000000
87	7	5	12	22	37	18.000000
88	27	22	370	685	1168	130.357143
89	7	5	73	135	231	113.000000
90	7	5	12	22	37	18.000000
91	7	5	110	203	346	169.833333
92	7	5	119	219	374	183.333333
93	7	5	12	22	37	18.000000
94	9	7	155	286	487	170.750000
95	10	8	195	361	616	188.888889
96	7	5	12	22	37	18.000000
97	7	5	12	22	37	18.000000
98	8	6	27	49	83	33.857143
99	10	8	23	43	73	22.222222
100	26	21	392	727	1239	144.863636
