1	33	26	274	506	864	78.5000
2	34	27	367	680	1160	101.6667
3	7	5	16	29	49	24.0000
4	32	25	362	671	1144	108.0000
5	34	27	410	759	1294	113.4444
6	28	23	267	495	843	90.0000
7	7	5	16	29	49	24.0000
8	8	6	74	138	234	95.7143
9	7	5	16	29	49	24.0000
10	23	19	582	1078	1838	237.5000
11	58	47	622	1151	1964	100.4333
12	19	15	310	573	978	160.0000
13	7	5	16	29	49	24.0000
14	68	54	435	806	1374	60.2381
15	34	27	281	519	886	77.6471
16	20	16	112	207	352	54.0000
17	27	22	366	677	1155	128.8889
18	17	14	233	431	735	128.8889
19	59	48	814	1508	2572	128.8889
20	92	73	523	968	1651	53.3333
21	25	20	473	876	1494	183.3333
22	26	21	115	212	361	42.1333
23	7	5	16	29	49	24.0000
24	8	6	66	121	206	84.1429
25	7	5	16	29	49	24.0000
26	20	16	289	534	911	139.7143
27	7	5	16	29	49	24.0000
28	43	34	216	400	683	47.8750
29	25	20	413	764	1304	160.0000
30	67	53	953	1765	3011	134.4286
31	8	6	56	103	176	71.7143
32	7	5	16	29	49	24.0000
33	19	15	158	291	497	81.2500
34	63	50	855	1583	2701	127.5000
35	13	10	117	216	368	90.3333
36	7	5	16	29	49	24.0000
37	40	32	553	1025	1748	130.0000
38	17	14	256	474	808	141.5714
39	7	5	16	29	49	24.0000
40	7	5	91	169	288	141.0000
41	7	5	16	29	49	24.0000
42	7	5	16	29	49	24.0000
43	7	5	16	29	49	24.0000
44	7	5	16	29	49	24.0000
45	59	48	466	863	1473	73.7727
46	8	6	32	58	99	40.4286
47	20	16	85	157	268	41.0667
48	17	14	225	417	711	124.5714
49	7	5	16	29	49	24.0000
50	7	5	119	219	374	183.3333
51	53	43	176	326	556	31.0000
52	7	5	16	29	49	24.0000
53	31	25	344	637	1086	106.6667
54	7	5	16	29	49	24.0000
55	31	25	226	418	712	69.9333
56	43	34	197	365	622	43.5882
57	7	5	16	29	49	24.0000
58	49	39	376	696	1187	72.8500
59	50	40	526	974	1661	99.4516
60	7	5	16	29	49	24.0000
61	10	8	80	149	253	77.5556
62	35	28	447	828	1412	119.5000
63	33	26	144	266	453	41.1429
64	10	8	61	113	193	59.1111
65	32	25	236	437	744	70.2500
66	16	13	80	147	251	47.2222
67	7	5	16	29	49	24.0000
68	67	53	227	420	717	31.9722
69	8	6	124	230	391	160.0000
70	7	5	16	29	49	24.0000
71	27	22	350	648	1105	123.2857
72	7	5	16	29	49	24.0000
73	19	15	219	406	692	113.2500
74	20	16	266	493	840	128.8889
75	7	5	16	29	49	24.0000
76	19	15	276	511	871	142.5000
77	7	5	16	29	49	24.0000
78	20	16	82	151	257	39.4118
79	17	14	68	126	215	37.6667
80	53	43	327	605	1031	57.5217
81	27	22	404	749	1277	142.5000
82	39	31	542	1004	1713	131.4286
83	57	46	665	1231	2099	109.6429
84	7	5	16	29	49	24.0000
85	7	5	16	29	49	24.0000
86	15	12	155	286	488	99.7692
87	17	14	109	202	344	60.2857
88	17	14	289	535	913	160.0000
89	8	6	124	230	391	160.0000
90	7	5	16	29	49	24.0000
91	7	5	16	29	49	24.0000
92	62	49	159	294	501	24.1071
93	33	26	170	315	537	48.8125
94	10	8	68	125	213	65.3333
95	7	5	16	29	49	24.0000
96	7	5	16	29	49	24.0000
97	28	23	226	419	714	76.1538
98	8	6	79	147	250	102.1429
99	51	41	413	765	1305	76.2941
100	17	14	168	311	530	92.9333
