1	1897	569	1524	2822	4814	11.377091
2	1199	360	1279	2368	4040	15.099558
3	1202	361	681	1261	2150	8.019394
4	1801	541	893	1653	2820	7.019934
5	812	244	544	1008	1719	9.494436
6	1382	415	581	1076	1835	5.952546
7	1439	432	920	1704	2906	9.048583
8	727	218	675	1251	2134	13.167131
9	2486	746	1231	2280	3890	7.013078
10	1937	582	754	1397	2383	5.512821
11	1360	408	765	1417	2417	7.963576
12	1846	554	1114	2063	3518	8.540761
13	1486	446	773	1432	2442	7.363958
14	1702	511	801	1484	2531	6.664656
15	1838	552	772	1430	2440	5.949717
16	993	298	493	913	1557	7.026266
17	1258	378	734	1359	2317	8.255525
18	1731	520	1080	2001	3413	8.836854
19	1102	331	603	1116	1904	7.743812
20	1703	511	1179	2184	3725	9.800582
