1	1155	924	554	1025	1749	4.463104
2	1078	863	729	1350	2303	6.296623
3	826	661	636	1178	2009	7.169734
4	1250	1000	829	1536	2619	6.177741
5	1009	807	904	1675	2857	8.349711
6	667	533	549	1017	1734	7.670077
7	1377	1102	686	1271	2168	4.639413
8	1493	1195	1031	1909	3256	6.426966
9	1456	1165	1086	2012	3432	6.946886
10	1304	1043	866	1604	2737	6.187105
11	1226	981	876	1622	2767	6.654428
12	1053	842	986	1827	3116	8.722857
13	1223	979	747	1383	2358	5.681992
14	891	713	661	1224	2087	6.905797
15	1855	1484	1333	2469	4212	6.692893
16	1477	1181	1062	1966	3354	6.694611
17	1490	1192	1127	2087	3561	7.044554
18	1583	1267	946	1753	2990	5.565878
19	980	784	1029	1906	3252	9.784483
20	1642	1314	1118	2070	3531	6.337638
