1	2398	720	4614	8548	14582	27.252626
2	2386	716	3464	6417	10946	20.560080
3	2741	823	3957	7330	12504	20.441682
4	1094	328	3510	6502	11092	45.462687
5	3314	994	3307	6125	10449	14.131789
6	1252	376	1804	3342	5701	20.409004
7	623	187	2094	3879	6616	47.600000
8	604	182	469	869	1482	11.000000
9	2126	638	4734	8769	14960	31.541516
10	2477	744	3944	7307	12465	22.551417
11	2242	673	1973	3654	6233	12.459069
12	3095	929	2965	5492	9369	13.564225
13	5872	1762	12679	23488	40069	30.579241
14	2752	826	2304	4269	7282	11.858238
15	604	182	1153	2136	3644	27.045635
16	1711	514	1699	3146	5367	14.063114
17	2500	750	4702	8710	14859	26.636756
18	2264	679	4717	8739	14907	29.514706
19	1540	462	2634	4880	8324	24.225857
20	1189	357	2000	3705	6321	23.838547
