1	118	95	1415	2620	4470	111.980
2	346	277	6777	12555	21418	182.609
3	172	138	3673	6804	11607	199.306
4	131	105	1793	3320	5664	127.591
5	193	154	4052	7506	12805	196.509
6	197	158	3720	6891	11756	176.012
7	226	181	4831	8950	15267	199.408
8	289	231	5177	9591	16362	167.398
9	214	171	3896	7217	12312	169.838
10	262	210	5524	10234	17459	196.653
11	225	180	4804	8900	15182	199.355
12	173	139	3699	6852	11689	199.310
13	147	118	1942	3598	6138	123.531
14	101	81	1203	2228	3800	111.068
15	176	141	2933	5434	9269	155.891
16	194	155	4011	7430	12676	193.321
17	122	97	2193	4063	6931	168.488
18	101	81	1202	2226	3798	111.000
19	159	127	2500	4631	7900	146.959
20	190	152	2724	5045	8607	133.752
21	151	121	3181	5893	10053	197.467
22	143	115	2109	3907	6664	137.509
23	134	107	2765	5121	8736	193.254
24	176	141	2842	5264	8980	151.020
25	195	156	2645	4899	8358	126.676
