1	1657	497	612	1133	1932	5.226581
2	1724	517	414	767	1308	3.401224
3	1612	484	402	744	1270	3.528893
4	1877	564	488	903	1541	3.677892
5	1499	450	377	698	1190	3.557164
6	1556	467	379	702	1197	3.446211
7	1622	487	418	774	1320	3.648406
8	1561	469	342	634	1081	3.103181
9	1502	451	445	825	1407	4.197861
10	1841	553	520	963	1643	3.997165
11	851	256	401	742	1265	6.659607
12	1636	491	512	949	1618	4.430782
13	1768	531	659	1221	2082	5.276940
14	2025	608	567	1050	1792	3.964789
15	1967	591	488	904	1542	3.512195
16	1378	414	505	936	1597	5.191489
17	1280	384	395	732	1249	4.371958
18	1347	404	388	718	1225	4.073739
19	1276	383	498	922	1572	5.519957
20	2151	646	669	1239	2114	4.403089
21	1424	427	395	731	1246	3.921651
22	1396	419	403	747	1273	4.086646
23	1269	381	327	605	1031	3.641379
24	1305	392	596	1104	1882	6.464286
25	1827	548	705	1305	2226	5.460470
26	1769	531	460	852	1454	3.682034
27	1151	346	369	684	1166	4.537271
28	1049	315	453	839	1432	6.114323
29	1319	396	425	788	1343	4.561837
30	1226	368	507	938	1600	5.849429
