1	471	377	1076	1993	3399	21.289474
2	506	405	567	1049	1790	10.436975
3	747	598	1140	2112	3602	14.219672
4	277	221	413	764	1304	13.912195
5	584	467	994	1841	3141	15.867797
6	379	303	880	1631	2781	21.678363
7	308	246	717	1328	2266	21.727778
8	608	486	793	1468	2504	12.150000
9	700	560	1150	2130	3633	15.298246
10	399	319	976	1807	3083	22.800000
11	285	228	510	945	1611	16.686957
12	371	297	549	1017	1735	13.783871
13	585	468	866	1604	2736	13.794574
14	310	248	716	1326	2262	21.522124
15	368	294	602	1115	1902	15.256098
16	345	276	828	1534	2616	22.381395
17	268	215	564	1044	1780	19.594828
18	675	540	760	1407	2400	10.484496
19	398	318	854	1582	2698	20.015326
20	181	145	418	773	1318	21.575758
21	460	368	855	1584	2702	17.321300
22	904	723	1094	2026	3455	11.266781
23	771	617	1090	2019	3444	13.170115
24	350	280	406	752	1283	10.821012
25	427	341	459	849	1448	10.013746
26	698	558	851	1576	2689	11.361371
27	501	401	674	1249	2130	12.539106
28	608	486	807	1495	2550	12.374622
29	389	312	846	1567	2672	20.250000
30	715	572	637	1180	2012	8.301775
