1	1244	373	1449	2684	4578	16.498471
2	2264	679	1750	3241	5529	10.945338
3	1621	487	1212	2244	3828	10.587576
4	857	258	1185	2194	3743	19.571984
5	1862	559	1190	2205	3761	9.053254
6	1609	483	995	1842	3142	8.755307
7	1337	402	829	1535	2618	8.773556
8	2455	737	1199	2221	3788	6.916667
9	2077	623	1211	2244	3827	8.260013
10	1231	370	1241	2299	3922	14.285714
11	2072	622	1088	2016	3438	7.437801
12	1687	506	1380	2556	4360	11.586890
13	1239	372	1584	2934	5005	18.107784
14	1394	418	1113	2061	3516	11.308448
15	2036	611	967	1791	3055	6.724702
16	2357	708	1504	2786	4752	9.034262
17	1384	416	1786	3308	5643	18.274319
18	1315	395	1191	2206	3763	12.829308
19	1432	430	1398	2589	4416	13.820305
20	2068	621	1391	2576	4395	9.522956
